NO_OF_FRAMES	1854
NO_OF_CAMERAS	2
NO_OF_MARKERS	3
FREQUENCY	500
NO_OF_ANALOG	0
ANALOG_FREQUENCY	0
DESCRIPTION	--
TIME_STAMP	2023-09-23, 13:55:23.744	131205.09199600
DATA_INCLUDED	3D
MARKER_NAMES	b1	b2	b3
TRAJECTORY_TYPES	Measured	Measured	Measured
b1 X	b1 Y	b1 Z	b2 X	b2 Y	b2 Z	b3 X	b3 Y	b3 Z	
495.348	58.468	-13.100	480.189	23.092	-13.027	522.925	32.568	-12.848
495.198	58.027	-13.048	480.421	22.558	-13.045	523.053	32.382	-12.824
495.021	57.572	-13.014	480.663	21.920	-12.978	523.172	32.182	-12.819
494.897	57.177	-13.007	480.884	21.396	-12.981	523.296	31.999	-12.768
494.758	56.658	-12.967	481.119	20.795	-12.994	523.412	31.826	-12.767
494.652	56.333	-13.054	481.343	20.193	-13.029	523.562	31.674	-12.729
494.559	55.769	-13.024	481.582	19.613	-12.999	523.667	31.601	-12.714
494.427	55.403	-13.065	481.835	19.048	-13.008	523.795	31.453	-12.725
494.315	54.910	-13.038	482.092	18.507	-12.975	523.915	31.322	-12.750
494.147	54.488	-13.051	482.315	17.936	-12.976	524.008	31.209	-12.764
493.997	54.015	-12.999	482.538	17.324	-12.946	524.100	31.048	-12.780
493.857	53.575	-12.991	482.787	16.789	-12.929	524.217	30.859	-12.777
493.732	53.153	-13.019	483.057	16.213	-13.003	524.315	30.697	-12.780
493.643	52.645	-13.047	483.306	15.665	-13.019	524.403	30.593	-12.768
493.525	52.217	-13.059	483.546	15.037	-12.955	524.520	30.421	-12.732
493.442	51.693	-13.041	483.804	14.503	-12.918	524.666	30.268	-12.739
493.282	51.263	-13.039	484.072	13.941	-12.962	524.791	30.156	-12.717
493.162	50.756	-13.027	484.333	13.386	-13.023	524.873	30.019	-12.720
493.012	50.300	-13.007	484.571	12.820	-12.959	524.935	29.821	-12.663
492.863	49.829	-12.984	484.828	12.240	-12.892	524.988	29.695	-12.655
492.751	49.311	-12.989	485.142	11.694	-12.912	525.073	29.552	-12.687
492.647	48.882	-13.010	485.402	11.153	-13.005	525.148	29.393	-12.704
492.571	48.351	-13.010	485.630	10.579	-12.930	525.223	29.280	-12.722
492.458	47.908	-13.048	485.888	10.038	-12.892	525.289	29.145	-12.758
492.346	47.370	-13.020	486.217	9.483	-12.914	525.371	28.962	-12.760
492.203	46.971	-13.050	486.513	8.867	-12.904	525.453	28.825	-12.762
492.092	46.424	-13.020	486.719	8.403	-13.003	525.490	28.722	-12.790
491.944	45.954	-13.030	486.966	7.900	-12.922	525.584	28.540	-12.769
491.811	45.382	-12.976	487.268	7.267	-12.931	525.656	28.410	-12.756
491.728	44.975	-13.023	487.600	6.721	-12.981	525.748	28.281	-12.773
491.623	44.374	-12.980	487.840	6.226	-13.013	525.811	28.113	-12.747
491.537	43.931	-13.031	488.096	5.668	-12.948	525.863	27.870	-12.676
491.464	43.367	-12.994	488.400	5.145	-13.017	525.916	27.780	-12.669
491.339	42.934	-13.054	488.728	4.635	-13.006	525.964	27.643	-12.676
491.255	42.410	-13.005	488.966	4.101	-12.942	526.029	27.454	-12.645
491.113	41.934	-13.033	489.224	3.529	-12.973	526.078	27.294	-12.650
491.027	41.387	-12.986	489.545	3.060	-13.007	526.122	27.138	-12.629
490.888	40.932	-13.010	489.855	2.550	-13.032	526.160	26.941	-12.622
490.811	40.363	-12.979	490.119	1.993	-12.882	526.199	26.772	-12.613
490.680	39.909	-12.987	490.377	1.512	-12.978	526.246	26.691	-12.653
490.633	39.342	-13.030	490.708	0.990	-13.027	526.269	26.568	-12.678
490.520	38.895	-13.035	491.009	0.481	-13.035	526.318	26.400	-12.682
490.455	38.306	-13.080	491.282	-0.038	-12.932	526.346	26.255	-12.660
490.368	37.828	-13.035	491.574	-0.534	-12.993	526.385	26.112	-12.685
490.274	37.260	-13.037	491.914	-1.078	-13.023	526.386	25.921	-12.654
490.168	36.722	-12.995	492.170	-1.542	-13.021	526.409	25.776	-12.678
490.066	36.229	-13.014	492.497	-2.099	-12.977	526.413	25.677	-12.708
489.981	35.661	-12.999	492.798	-2.532	-13.018	526.460	25.466	-12.648
489.869	35.167	-13.002	493.129	-3.092	-13.067	526.482	25.307	-12.675
489.793	34.591	-13.003	493.374	-3.527	-12.986	526.492	25.117	-12.657
489.691	34.098	-13.021	493.738	-4.075	-13.001	526.495	24.964	-12.655
489.631	33.540	-13.021	494.066	-4.498	-13.053	526.517	24.812	-12.648
489.566	33.006	-13.001	494.358	-5.046	-13.014	526.510	24.728	-12.665
489.506	32.467	-13.066	494.640	-5.480	-13.022	526.524	24.481	-12.641
489.449	31.940	-13.029	495.012	-6.012	-13.021	526.537	24.329	-12.653
489.382	31.384	-13.077	495.304	-6.435	-13.045	526.530	24.145	-12.638
489.303	30.843	-13.014	495.595	-6.954	-13.005	526.525	23.977	-12.653
489.237	30.261	-13.029	495.913	-7.410	-13.011	526.519	23.840	-12.635
489.159	29.806	-13.030	496.295	-7.933	-13.023	526.505	23.727	-12.669
489.080	29.140	-12.971	496.540	-8.351	-13.005	526.518	23.511	-12.646
489.015	28.659	-12.982	496.877	-8.861	-13.006	526.503	23.327	-12.648
488.938	28.064	-12.985	497.215	-9.307	-13.073	526.497	23.158	-12.631
488.871	27.530	-12.965	497.549	-9.809	-13.012	526.475	22.983	-12.648
488.811	26.972	-12.965	497.812	-10.243	-12.991	526.461	22.852	-12.647
488.772	26.402	-12.959	498.160	-10.751	-13.037	526.429	22.700	-12.650
488.706	25.841	-12.972	498.496	-11.158	-13.073	526.399	22.517	-12.685
488.682	25.297	-12.967	498.773	-11.602	-12.957	526.393	22.264	-12.635
488.617	24.738	-13.013	499.121	-12.081	-13.035	526.381	22.096	-12.665
488.593	24.140	-12.976	499.484	-12.572	-13.015	526.349	21.920	-12.634
488.536	23.634	-13.036	499.772	-13.020	-12.977	526.298	21.812	-12.642
488.523	23.034	-13.012	500.097	-13.439	-12.966	526.250	21.637	-12.645
488.447	22.454	-13.045	500.464	-13.893	-13.073	526.221	21.385	-12.646
488.442	21.916	-13.036	500.754	-14.330	-13.065	526.207	21.215	-12.646
488.383	21.315	-13.002	501.074	-14.790	-12.895	526.157	21.038	-12.653
488.342	20.780	-13.032	501.442	-15.221	-13.068	526.117	20.864	-12.638
488.286	20.201	-13.026	501.752	-15.659	-13.084	526.077	20.742	-12.658
488.244	19.595	-12.992	502.024	-16.115	-13.049	526.021	20.462	-12.647
488.222	19.027	-13.017	502.409	-16.503	-13.011	525.988	20.261	-12.618
488.154	18.421	-12.969	502.790	-16.971	-13.055	525.939	20.085	-12.623
488.131	17.855	-12.996	503.016	-17.375	-12.974	525.900	19.910	-12.642
488.083	17.268	-12.973	503.407	-17.845	-13.031	525.852	19.708	-12.613
488.069	16.688	-12.984	503.760	-18.215	-13.061	525.794	19.474	-12.604
488.036	16.081	-12.932	504.046	-18.671	-12.958	525.736	19.282	-12.595
488.006	15.500	-12.974	504.357	-19.089	-13.044	525.690	19.084	-12.629
487.991	14.923	-12.952	504.754	-19.458	-13.048	525.633	18.855	-12.617
487.970	14.331	-12.943	505.084	-19.951	-12.960	525.575	18.678	-12.643
487.947	13.760	-12.971	505.311	-20.241	-12.940	525.501	18.517	-12.666
487.949	13.151	-12.914	505.743	-20.802	-13.121	525.409	18.294	-12.661
487.928	12.610	-12.972	506.056	-21.086	-13.058	525.353	18.074	-12.647
487.914	11.986	-12.948	506.357	-21.522	-12.889	525.296	17.874	-12.636
487.919	11.396	-12.953	506.707	-21.933	-13.063	525.211	17.672	-12.650
487.905	10.808	-12.963	507.061	-22.215	-13.119	525.156	17.458	-12.669
487.918	10.184	-12.920	507.367	-22.801	-12.878	525.111	17.205	-12.703
487.914	9.694	-12.975	507.704	-23.022	-13.002	525.033	17.026	-12.665
487.916	9.027	-12.920	508.064	-23.518	-13.124	524.951	16.812	-12.674
487.923	8.421	-12.956	508.347	-23.889	-12.990	524.877	16.580	-12.698
487.944	7.869	-12.960	508.704	-24.162	-12.935	524.803	16.334	-12.689
487.930	7.225	-12.938	509.071	-24.679	-13.078	524.727	16.095	-12.650
487.961	6.704	-12.957	509.342	-24.950	-13.067	524.636	15.850	-12.642
487.974	6.039	-12.948	509.679	-25.476	-12.893	524.509	15.664	-12.676
487.986	5.416	-12.906	510.102	-25.777	-12.977	524.399	15.470	-12.674
488.019	4.922	-12.953	510.402	-26.016	-13.042	524.335	15.250	-12.677
488.023	4.226	-12.930	510.619	-26.617	-12.953	524.271	15.004	-12.682
488.034	3.670	-12.923	511.084	-26.828	-12.978	524.197	14.741	-12.675
488.084	3.084	-12.937	511.436	-27.236	-12.975	524.106	14.565	-12.733
488.087	2.443	-12.914	511.636	-27.668	-12.948	524.016	14.282	-12.725
488.136	1.901	-12.929	512.051	-27.871	-13.042	523.932	14.010	-12.703
488.160	1.245	-12.965	512.437	-28.409	-12.972	523.840	13.826	-12.697
488.189	0.650	-12.924	512.678	-28.690	-12.924	523.721	13.580	-12.646
488.258	0.116	-12.965	513.006	-28.938	-13.031	523.628	13.285	-12.610
488.260	-0.527	-12.944	513.376	-29.444	-13.027	523.529	13.040	-12.620
488.318	-1.133	-12.945	513.718	-29.679	-12.900	523.411	12.777	-12.601
488.376	-1.717	-12.942	514.009	-30.014	-12.953	523.303	12.569	-12.663
488.386	-2.314	-12.905	514.360	-30.443	-13.088	523.222	12.331	-12.670
488.453	-2.939	-12.887	514.695	-30.668	-13.009	523.132	12.047	-12.695
488.492	-3.542	-12.890	515.019	-31.081	-12.822	523.041	11.823	-12.688
488.539	-4.138	-12.845	515.348	-31.442	-13.069	522.950	11.553	-12.681
488.614	-4.771	-12.811	515.670	-31.658	-13.087	522.842	11.277	-12.709
488.634	-5.345	-12.818	516.000	-32.100	-12.820	522.713	10.997	-12.645
488.709	-5.960	-12.783	516.349	-32.439	-12.955	522.603	10.735	-12.576
488.785	-6.570	-12.814	516.677	-32.656	-13.097	522.477	10.466	-12.608
488.841	-7.149	-12.817	516.922	-33.059	-12.903	522.370	10.189	-12.636
488.925	-7.788	-12.765	517.315	-33.414	-12.877	522.263	9.937	-12.662
489.011	-8.374	-12.843	517.688	-33.600	-13.060	522.157	9.667	-12.689
489.049	-8.985	-12.814	517.927	-33.995	-12.913	522.068	9.398	-12.747
489.153	-9.617	-12.823	518.236	-34.343	-12.961	521.942	9.136	-12.743
489.230	-10.209	-12.920	518.664	-34.545	-12.996	521.798	8.879	-12.712
489.313	-10.806	-12.867	518.938	-34.915	-12.874	521.679	8.564	-12.662
489.372	-11.382	-12.931	519.185	-35.243	-12.917	521.561	8.240	-12.645
489.465	-12.034	-12.961	519.574	-35.498	-13.034	521.435	7.971	-12.643
489.557	-12.632	-12.891	519.958	-35.797	-12.852	521.327	7.687	-12.603
489.585	-13.210	-12.884	520.175	-36.163	-12.817	521.222	7.387	-12.696
489.670	-13.868	-12.863	520.516	-36.442	-13.003	521.097	7.141	-12.726
489.751	-14.482	-12.785	520.879	-36.657	-12.967	520.990	6.848	-12.719
489.806	-15.096	-12.756	521.171	-37.022	-12.841	520.866	6.516	-12.716
489.952	-15.729	-12.711	521.489	-37.294	-12.936	520.702	6.238	-12.689
490.061	-16.315	-12.711	521.796	-37.550	-12.986	520.557	5.936	-12.626
490.218	-16.988	-12.712	522.124	-37.842	-12.921	520.449	5.559	-12.589
490.307	-17.511	-12.678	522.417	-38.169	-12.827	520.325	5.299	-12.651
490.411	-18.137	-12.721	522.717	-38.443	-12.926	520.219	5.007	-12.677
490.568	-18.822	-12.756	523.033	-38.688	-12.987	520.117	4.662	-12.766
490.652	-19.314	-12.803	523.327	-38.983	-12.925	519.982	4.376	-12.748
490.726	-19.989	-12.771	523.665	-39.303	-12.876	519.832	4.091	-12.763
490.846	-20.646	-12.747	523.972	-39.511	-12.956	519.678	3.743	-12.718
490.910	-21.208	-12.735	524.252	-39.820	-12.955	519.534	3.396	-12.654
490.994	-21.895	-12.684	524.544	-40.076	-12.897	519.392	3.111	-12.687
491.120	-22.386	-12.709	524.876	-40.379	-12.894	519.275	2.788	-12.665
491.266	-23.025	-12.701	525.173	-40.581	-12.961	519.196	2.435	-12.670
491.421	-23.648	-12.706	525.459	-40.875	-12.913	519.056	2.143	-12.734
491.573	-24.199	-12.647	525.745	-41.148	-12.905	518.926	1.789	-12.777
491.735	-24.877	-12.572	526.079	-41.380	-12.962	518.791	1.433	-12.727
491.880	-25.541	-12.567	526.353	-41.577	-12.938	518.593	1.124	-12.672
492.017	-26.103	-12.603	526.651	-41.885	-12.934	518.459	0.800	-12.653
492.116	-26.745	-12.523	526.936	-42.142	-12.926	518.361	0.400	-12.630
492.253	-27.297	-12.562	527.259	-42.382	-12.938	518.227	0.078	-12.647
492.382	-27.913	-12.586	527.523	-42.601	-12.865	518.113	-0.215	-12.653
492.527	-28.516	-12.580	527.812	-42.895	-12.883	518.006	-0.592	-12.648
492.697	-29.038	-12.550	528.119	-43.098	-12.963	517.857	-0.931	-12.696
492.849	-29.657	-12.494	528.384	-43.276	-12.924	517.718	-1.279	-12.723
493.010	-30.306	-12.455	528.686	-43.528	-12.876	517.536	-1.710	-12.603
493.209	-30.929	-12.435	528.948	-43.844	-12.879	517.376	-1.966	-12.604
493.353	-31.554	-12.396	529.281	-44.061	-12.938	517.253	-2.334	-12.632
493.524	-32.097	-12.399	529.501	-44.218	-12.891	517.164	-2.765	-12.591
493.680	-32.709	-12.438	529.831	-44.476	-12.885	517.041	-2.988	-12.649
493.816	-33.360	-12.416	530.092	-44.724	-12.888	516.908	-3.441	-12.632
494.004	-33.887	-12.415	530.380	-45.010	-12.908	516.785	-3.796	-12.625
494.120	-34.462	-12.365	530.592	-45.153	-12.876	516.620	-4.128	-12.707
494.282	-35.106	-12.325	530.921	-45.360	-12.875	516.458	-4.619	-12.616
494.528	-35.689	-12.413	531.202	-45.620	-12.901	516.282	-4.871	-12.614
494.716	-36.364	-12.352	531.470	-45.906	-12.895	516.140	-5.261	-12.615
494.894	-36.862	-12.338	531.699	-46.064	-12.825	516.079	-5.723	-12.582
495.038	-37.474	-12.297	531.998	-46.255	-12.924	515.947	-5.985	-12.626
495.192	-38.088	-12.307	532.298	-46.432	-12.874	515.816	-6.466	-12.643
495.373	-38.662	-12.324	532.534	-46.794	-12.866	515.703	-6.764	-12.645
495.572	-39.245	-12.341	532.763	-46.937	-12.829	515.457	-7.177	-12.694
495.771	-39.786	-12.387	533.051	-47.113	-12.879	515.314	-7.577	-12.629
495.950	-40.403	-12.343	533.328	-47.259	-12.916	515.162	-7.921	-12.577
496.129	-41.054	-12.301	533.594	-47.546	-12.835	515.040	-8.384	-12.609
496.327	-41.600	-12.315	533.800	-47.804	-12.821	514.998	-8.743	-12.600
496.513	-42.201	-12.225	534.095	-47.930	-12.850	514.848	-9.132	-12.620
496.687	-42.717	-12.323	534.348	-48.138	-12.908	514.751	-9.501	-12.627
496.956	-43.326	-12.330	534.611	-48.229	-12.866	514.594	-9.942	-12.591
497.120	-43.902	-12.386	534.844	-48.547	-12.828	514.366	-10.338	-12.669
497.324	-44.473	-12.320	535.068	-48.766	-12.803	514.223	-10.727	-12.565
497.491	-45.041	-12.233	535.347	-48.929	-12.870	514.056	-11.187	-12.588
497.697	-45.592	-12.231	535.606	-49.042	-12.907	513.998	-11.504	-12.650
497.976	-46.174	-12.285	535.807	-49.234	-12.833	513.892	-12.036	-12.576
498.184	-46.764	-12.321	536.030	-49.510	-12.777	513.788	-12.341	-12.666
498.371	-47.306	-12.289	536.268	-49.706	-12.861	513.691	-12.882	-12.539
498.558	-47.900	-12.228	536.536	-49.878	-12.881	513.488	-13.225	-12.599
498.736	-48.418	-12.215	536.741	-50.051	-12.865	513.303	-13.648	-12.552
499.024	-49.001	-12.253	536.966	-50.198	-12.770	513.137	-14.120	-12.538
499.283	-49.628	-12.247	537.210	-50.381	-12.807	513.032	-14.498	-12.560
499.479	-50.156	-12.233	537.463	-50.562	-12.855	512.937	-15.014	-12.533
499.632	-50.696	-12.240	537.688	-50.781	-12.866	512.843	-15.351	-12.604
499.843	-51.238	-12.160	537.883	-50.975	-12.834	512.763	-15.859	-12.511
500.090	-51.786	-12.282	538.091	-51.108	-12.741	512.614	-16.249	-12.525
500.408	-52.429	-12.188	538.343	-51.259	-12.794	512.462	-16.723	-12.443
500.580	-52.927	-12.257	538.596	-51.419	-12.843	512.287	-17.133	-12.444
500.799	-53.532	-12.128	538.802	-51.664	-12.819	512.148	-17.597	-12.441
500.963	-54.000	-12.215	538.981	-51.871	-12.795	512.037	-18.060	-12.479
501.258	-54.591	-12.202	539.157	-51.995	-12.768	511.925	-18.476	-12.520
501.503	-55.121	-12.327	539.413	-52.115	-12.744	511.855	-18.920	-12.506
501.765	-55.714	-12.174	539.656	-52.198	-12.816	511.726	-19.380	-12.516
501.919	-56.202	-12.218	539.837	-52.389	-12.843	511.582	-19.807	-12.418
502.159	-56.714	-12.209	540.008	-52.673	-12.802	511.462	-20.268	-12.475
502.380	-57.207	-12.385	540.186	-52.846	-12.770	511.311	-20.692	-12.425
502.688	-57.839	-12.275	540.399	-52.981	-12.767	511.145	-21.165	-12.410
502.920	-58.333	-12.290	540.639	-53.093	-12.775	511.077	-21.619	-12.427
503.125	-58.964	-12.227	540.844	-53.199	-12.788	510.965	-22.088	-12.436
503.367	-59.371	-12.316	541.006	-53.359	-12.790	510.871	-22.564	-12.439
503.672	-59.966	-12.348	541.168	-53.636	-12.766	510.757	-23.014	-12.416
503.868	-60.506	-12.334	541.356	-53.764	-12.780	510.644	-23.482	-12.390
504.132	-61.087	-12.250	541.562	-53.931	-12.791	510.513	-23.966	-12.370
504.383	-61.534	-12.319	541.756	-54.042	-12.760	510.401	-24.443	-12.375
504.626	-62.066	-12.379	541.941	-54.132	-12.745	510.252	-24.912	-12.359
504.858	-62.598	-12.360	542.121	-54.322	-12.744	510.142	-25.389	-12.395
505.098	-63.115	-12.357	542.284	-54.541	-12.749	510.037	-25.862	-12.389
505.338	-63.719	-12.322	542.448	-54.691	-12.784	509.970	-26.339	-12.404
505.616	-64.148	-12.406	542.627	-54.835	-12.784	509.857	-26.834	-12.380
505.868	-64.652	-12.478	542.788	-54.971	-12.787	509.761	-27.294	-12.353
506.105	-65.160	-12.412	542.946	-55.066	-12.764	509.621	-27.786	-12.318
506.354	-65.775	-12.358	543.125	-55.197	-12.764	509.528	-28.239	-12.353
506.658	-66.170	-12.456	543.295	-55.400	-12.751	509.389	-28.769	-12.349
506.910	-66.666	-12.529	543.451	-55.573	-12.803	509.293	-29.197	-12.321
507.147	-67.226	-12.433	543.612	-55.695	-12.807	509.173	-29.718	-12.348
507.386	-67.713	-12.429	543.727	-55.823	-12.771	509.087	-30.199	-12.334
507.700	-68.208	-12.507	543.871	-55.965	-12.778	509.002	-30.696	-12.356
507.992	-68.679	-12.497	544.032	-56.078	-12.784	508.926	-31.193	-12.356
508.222	-69.225	-12.447	544.208	-56.180	-12.757	508.828	-31.696	-12.268
508.445	-69.682	-12.476	544.362	-56.368	-12.776	508.744	-32.218	-12.287
508.757	-70.163	-12.524	544.526	-56.517	-12.809	508.628	-32.702	-12.200
509.060	-70.656	-12.559	544.660	-56.653	-12.800	508.563	-33.179	-12.280
509.307	-71.187	-12.506	544.785	-56.796	-12.778	508.439	-33.678	-12.210
509.520	-71.628	-12.522	544.893	-56.970	-12.757	508.344	-34.154	-12.216
509.841	-72.154	-12.552	545.026	-57.082	-12.752	508.262	-34.688	-12.263
510.135	-72.593	-12.605	545.162	-57.192	-12.780	508.174	-35.229	-12.191
510.406	-73.140	-12.500	545.313	-57.236	-12.804	508.101	-35.683	-12.286
510.653	-73.611	-12.479	545.468	-57.419	-12.818	508.031	-36.243	-12.209
510.967	-74.099	-12.557	545.595	-57.576	-12.827	507.939	-36.691	-12.275
511.253	-74.532	-12.626	545.694	-57.711	-12.823	507.851	-37.251	-12.200
511.522	-75.047	-12.491	545.802	-57.885	-12.801	507.748	-37.713	-12.222
511.779	-75.510	-12.485	545.910	-58.060	-12.785	507.681	-38.255	-12.207
512.101	-75.975	-12.577	546.019	-58.239	-12.769	507.594	-38.788	-12.164
512.360	-76.408	-12.635	546.120	-58.388	-12.798	507.494	-39.281	-12.216
512.627	-76.895	-12.465	546.246	-58.470	-12.805	507.443	-39.808	-12.200
512.931	-77.400	-12.503	546.387	-58.519	-12.810	507.322	-40.313	-12.192
513.262	-77.838	-12.607	546.520	-58.603	-12.802	507.299	-40.820	-12.221
513.502	-78.268	-12.637	546.619	-58.716	-12.799	507.222	-41.314	-12.189
513.726	-78.725	-12.522	546.728	-58.906	-12.778	507.173	-41.878	-12.208
514.064	-79.186	-12.552	546.803	-59.068	-12.801	507.122	-42.374	-12.153
514.422	-79.660	-12.638	546.877	-59.297	-12.791	507.055	-42.923	-12.175
514.667	-80.128	-12.587	546.959	-59.418	-12.791	507.003	-43.427	-12.121
514.910	-80.546	-12.502	547.041	-59.528	-12.792	506.954	-43.985	-12.140
515.286	-81.033	-12.587	547.149	-59.646	-12.800	506.874	-44.490	-12.042
515.587	-81.450	-12.621	547.266	-59.768	-12.792	506.827	-45.042	-12.093
515.817	-81.966	-12.571	547.357	-59.883	-12.805	506.739	-45.593	-12.014
516.087	-82.352	-12.530	547.422	-60.100	-12.780	506.674	-46.102	-12.065
516.487	-82.816	-12.595	547.504	-60.251	-12.785	506.615	-46.666	-12.031
516.752	-83.225	-12.605	547.604	-60.392	-12.780	506.551	-47.171	-12.111
516.970	-83.681	-12.537	547.685	-60.495	-12.781	506.472	-47.777	-12.020
517.312	-84.107	-12.660	547.782	-60.624	-12.746	506.435	-48.260	-12.111
517.646	-84.509	-12.656	547.846	-60.722	-12.750	506.392	-48.830	-12.044
517.926	-85.008	-12.568	547.919	-60.873	-12.735	506.338	-49.344	-12.138
518.126	-85.327	-12.567	547.975	-61.134	-12.695	506.303	-49.891	-12.056
518.542	-85.883	-12.709	548.033	-61.225	-12.749	506.265	-50.452	-12.115
518.809	-86.207	-12.637	548.095	-61.336	-12.719	506.215	-50.966	-12.100
519.088	-86.683	-12.550	548.134	-61.426	-12.741	506.183	-51.498	-12.111
519.392	-87.065	-12.643	548.182	-61.502	-12.778	506.135	-52.051	-12.126
519.704	-87.460	-12.722	548.238	-61.616	-12.798	506.077	-52.594	-12.126
519.983	-87.945	-12.630	548.303	-61.745	-12.801	506.037	-53.167	-12.121
520.260	-88.277	-12.574	548.351	-62.018	-12.776	505.988	-53.700	-12.137
520.637	-88.748	-12.691	548.392	-62.174	-12.804	505.963	-54.229	-12.101
520.874	-89.068	-12.715	548.430	-62.254	-12.829	505.907	-54.779	-12.133
521.157	-89.543	-12.691	548.485	-62.402	-12.815	505.883	-55.351	-12.098
521.523	-89.939	-12.646	548.532	-62.494	-12.821	505.826	-55.882	-12.128
521.833	-90.295	-12.695	548.579	-62.631	-12.828	505.803	-56.402	-12.125
522.087	-90.734	-12.656	548.627	-62.776	-12.833	505.781	-57.003	-12.118
522.356	-91.060	-12.610	548.648	-63.021	-12.797	505.730	-57.501	-12.101
522.751	-91.505	-12.730	548.668	-63.136	-12.794	505.726	-58.098	-12.095
523.042	-91.900	-12.600	548.696	-63.222	-12.805	505.686	-58.652	-12.091
523.267	-92.294	-12.666	548.717	-63.277	-12.834	505.681	-59.223	-12.085
523.596	-92.605	-12.772	548.763	-63.459	-12.805	505.651	-59.763	-12.127
523.949	-92.999	-12.649	548.783	-63.575	-12.800	505.653	-60.285	-12.103
524.205	-93.430	-12.615	548.811	-63.712	-12.777	505.641	-60.866	-12.113
524.494	-93.742	-12.659	548.814	-63.928	-12.744	505.627	-61.399	-12.122
524.838	-94.213	-12.784	548.827	-64.072	-12.754	505.614	-61.978	-12.132
525.136	-94.519	-12.643	548.838	-64.150	-12.768	505.601	-62.517	-12.141
525.410	-94.843	-12.548	548.850	-64.251	-12.782	505.588	-63.110	-12.149
525.766	-95.279	-12.750	548.872	-64.350	-12.810	505.583	-63.642	-12.144
526.037	-95.575	-12.769	548.884	-64.546	-12.785	505.579	-64.199	-12.166
526.317	-96.026	-12.566	548.895	-64.682	-12.765	505.549	-64.765	-12.181
526.671	-96.352	-12.622	548.897	-64.882	-12.732	505.571	-65.342	-12.182
527.001	-96.642	-12.759	548.883	-65.027	-12.731	505.550	-65.909	-12.211
527.216	-97.102	-12.632	548.895	-65.150	-12.744	505.554	-66.448	-12.218
527.510	-97.366	-12.601	548.892	-65.254	-12.793	505.568	-67.009	-12.239
527.962	-97.737	-12.686	548.895	-65.375	-12.791	505.538	-67.578	-12.253
528.173	-98.139	-12.670	548.889	-65.547	-12.770	505.553	-68.154	-12.303
528.382	-98.374	-12.684	548.883	-65.814	-12.719	505.557	-68.727	-12.283
528.762	-98.875	-12.686	548.877	-65.945	-12.704	505.571	-69.312	-12.300
529.126	-99.166	-12.644	548.846	-66.046	-12.741	505.584	-69.816	-12.326
529.354	-99.417	-12.687	548.831	-66.162	-12.743	505.563	-70.461	-12.318
529.609	-99.850	-12.648	548.817	-66.285	-12.744	505.621	-70.967	-12.352
530.008	-100.115	-12.773	548.787	-66.409	-12.780	505.617	-71.584	-12.346
530.325	-100.429	-12.660	548.762	-66.606	-12.733	505.639	-72.103	-12.381
530.533	-100.822	-12.580	548.748	-66.827	-12.698	505.671	-72.650	-12.401
530.862	-101.090	-12.716	548.706	-66.942	-12.688	505.667	-73.257	-12.393
531.199	-101.430	-12.775	548.675	-67.088	-12.692	505.717	-73.790	-12.443
531.434	-101.767	-12.595	548.653	-67.242	-12.709	505.732	-74.454	-12.433
531.730	-102.092	-12.591	548.622	-67.415	-12.716	505.786	-74.926	-12.433
532.037	-102.430	-12.749	548.590	-67.553	-12.718	505.793	-75.538	-12.470
532.332	-102.714	-12.718	548.559	-67.680	-12.719	505.841	-76.078	-12.458
532.598	-103.007	-12.642	548.501	-67.866	-12.712	505.855	-76.627	-12.509
532.920	-103.363	-12.592	548.469	-68.057	-12.681	505.887	-77.275	-12.470
533.240	-103.621	-12.714	548.436	-68.174	-12.685	505.935	-77.773	-12.516
533.476	-103.893	-12.738	548.389	-68.299	-12.725	505.974	-78.353	-12.488
533.734	-104.227	-12.651	548.331	-68.474	-12.718	506.015	-78.935	-12.523
534.090	-104.504	-12.625	548.275	-68.629	-12.739	506.045	-79.496	-12.510
534.402	-104.799	-12.732	548.237	-68.826	-12.761	506.068	-80.108	-12.488
534.608	-105.093	-12.683	548.189	-69.018	-12.765	506.143	-80.676	-12.514
534.893	-105.388	-12.636	548.130	-69.148	-12.758	506.164	-81.204	-12.492
535.264	-105.670	-12.718	548.046	-69.270	-12.771	506.207	-81.811	-12.556
535.514	-105.983	-12.646	547.979	-69.449	-12.749	506.263	-82.349	-12.529
535.749	-106.264	-12.640	547.926	-69.675	-12.657	506.313	-82.964	-12.545
536.038	-106.500	-12.687	547.851	-69.840	-12.652	506.370	-83.521	-12.547
536.371	-106.839	-12.709	547.787	-69.998	-12.692	506.417	-84.104	-12.502
536.630	-107.110	-12.655	547.702	-70.180	-12.674	506.502	-84.673	-12.545
536.880	-107.344	-12.644	547.636	-70.333	-12.682	506.559	-85.243	-12.545
537.206	-107.608	-12.716	547.579	-70.467	-12.706	506.625	-85.804	-12.560
537.466	-107.932	-12.658	547.489	-70.632	-12.738	506.709	-86.359	-12.573
537.752	-108.166	-12.645	547.439	-70.820	-12.709	506.765	-86.938	-12.544
538.035	-108.434	-12.594	547.382	-71.040	-12.697	506.855	-87.491	-12.508
538.320	-108.711	-12.691	547.311	-71.215	-12.757	506.918	-88.030	-12.459
538.573	-108.959	-12.713	547.199	-71.339	-12.757	507.020	-88.634	-12.440
