NO_OF_FRAMES	2011
NO_OF_CAMERAS	2
NO_OF_MARKERS	3
FREQUENCY	500
NO_OF_ANALOG	0
ANALOG_FREQUENCY	0
DESCRIPTION	--
TIME_STAMP	2023-09-23, 13:53:36.434	131097.78224180
DATA_INCLUDED	3D
MARKER_NAMES	a1	a2	a3
TRAJECTORY_TYPES	Measured	Mixed	Measured
a1 X	a1 Y	a1 Z	a2 X	a2 Y	a2 Z	a3 X	a3 Y	a3 Z	
355.701	101.667	-14.035	330.143	127.158	-14.241	312.883	91.439	-14.423
355.849	101.289	-14.095	330.256	126.721	-14.231	312.987	91.035	-14.408
355.942	101.018	-14.156	330.285	126.395	-14.244	313.145	90.495	-14.313
356.022	100.708	-14.182	330.333	125.978	-14.256	313.267	90.174	-14.330
356.115	100.335	-14.148	330.397	125.598	-14.262	313.425	89.662	-14.297
356.174	100.088	-14.114	330.418	125.200	-14.309	313.568	89.263	-14.396
356.271	99.767	-14.078	330.513	124.743	-14.235	313.715	88.878	-14.379
356.385	99.405	-14.043	330.532	124.452	-14.295	313.862	88.367	-14.413
356.488	99.112	-13.963	330.562	124.006	-14.307	314.005	87.923	-14.430
356.637	98.776	-13.960	330.643	123.640	-14.314	314.164	87.480	-14.416
356.816	98.424	-14.003	330.666	123.272	-14.360	314.273	87.069	-14.398
356.936	98.107	-14.047	330.740	122.781	-14.318	314.419	86.610	-14.320
357.066	97.797	-14.107	330.751	122.510	-14.361	314.550	86.199	-14.322
357.181	97.480	-14.134	330.773	122.018	-14.325	314.691	85.789	-14.287
357.237	97.166	-14.163	330.852	121.682	-14.364	314.841	85.317	-14.372
357.317	96.843	-14.127	330.860	121.337	-14.408	315.007	84.925	-14.355
357.412	96.506	-14.092	330.932	120.819	-14.305	315.151	84.448	-14.422
357.478	96.247	-14.074	330.936	120.549	-14.363	315.288	84.027	-14.390
357.595	95.892	-14.006	330.997	120.027	-14.295	315.435	83.553	-14.393
357.726	95.564	-14.003	331.036	119.719	-14.304	315.557	83.165	-14.358
357.864	95.239	-13.986	331.056	119.337	-14.331	315.699	82.726	-14.312
358.025	94.898	-13.966	331.098	118.841	-14.244	315.881	82.202	-14.266
358.174	94.572	-14.025	331.139	118.630	-14.335	315.996	81.873	-14.297
358.277	94.231	-14.069	331.188	118.001	-14.232	316.162	81.397	-14.332
358.382	93.877	-14.080	331.219	117.752	-14.275	316.306	80.981	-14.316
358.459	93.609	-14.109	331.281	117.360	-14.271	316.462	80.470	-14.397
358.533	93.271	-14.106	331.308	116.873	-14.232	316.609	80.089	-14.349
358.624	92.927	-14.022	331.358	116.639	-14.307	316.722	79.658	-14.319
358.709	92.676	-14.004	331.428	116.056	-14.266	316.878	79.174	-14.255
358.801	92.321	-13.970	331.474	115.785	-14.281	317.011	78.820	-14.256
358.948	91.957	-13.917	331.540	115.378	-14.243	317.174	78.300	-14.240
359.075	91.696	-13.947	331.574	114.913	-14.252	317.302	77.948	-14.305
359.224	91.355	-13.975	331.633	114.661	-14.281	317.472	77.464	-14.307
359.359	90.965	-13.937	331.693	114.094	-14.256	317.615	77.058	-14.292
359.469	90.696	-13.999	331.741	113.799	-14.269	317.763	76.587	-14.325
359.584	90.336	-14.057	331.830	113.335	-14.230	317.916	76.162	-14.294
359.673	89.960	-14.004	331.832	112.904	-14.225	318.041	75.747	-14.278
359.736	89.731	-14.020	331.920	112.628	-14.269	318.185	75.256	-14.231
359.813	89.394	-14.015	331.978	112.086	-14.245	318.334	74.891	-14.264
359.933	89.040	-13.946	331.989	111.799	-14.257	318.479	74.428	-14.247
359.986	88.829	-13.946	332.088	111.311	-14.233	318.617	74.015	-14.297
360.108	88.480	-13.958	332.088	110.938	-14.261	318.789	73.550	-14.266
360.253	88.114	-13.936	332.179	110.603	-14.272	318.911	73.157	-14.314
360.362	87.824	-13.966	332.198	110.111	-14.279	319.063	72.688	-14.283
360.512	87.463	-13.962	332.209	109.795	-14.261	319.204	72.246	-14.269
360.629	87.062	-13.955	332.289	109.307	-14.267	319.331	71.856	-14.251
360.711	86.807	-14.001	332.273	108.947	-14.262	319.483	71.404	-14.221
360.825	86.461	-14.028	332.366	108.568	-14.241	319.641	70.943	-14.270
360.924	86.084	-13.991	332.373	108.112	-14.234	319.786	70.533	-14.253
360.978	85.839	-13.990	332.396	107.770	-14.230	319.923	70.128	-14.303
361.065	85.495	-14.001	332.455	107.309	-14.237	320.086	69.641	-14.287
361.164	85.142	-13.964	332.457	106.950	-14.233	320.224	69.229	-14.337
361.245	84.922	-13.979	332.553	106.525	-14.241	320.371	68.825	-14.287
361.376	84.573	-14.007	332.564	106.141	-14.253	320.482	68.332	-14.289
361.494	84.198	-13.968	332.609	105.747	-14.216	320.666	67.877	-14.240
361.593	83.939	-14.015	332.656	105.331	-14.270	320.790	67.568	-14.256
361.725	83.586	-14.011	332.667	104.944	-14.221	320.968	66.998	-14.242
361.851	83.169	-13.989	332.774	104.522	-14.274	321.073	66.678	-14.288
361.926	82.910	-13.987	332.784	104.176	-14.287	321.248	66.186	-14.308
362.041	82.572	-14.013	332.859	103.726	-14.265	321.402	65.774	-14.276
362.138	82.199	-13.977	332.894	103.359	-14.306	321.539	65.311	-14.325
362.212	81.949	-13.975	332.933	102.954	-14.241	321.697	64.904	-14.229
362.301	81.616	-13.985	333.004	102.548	-14.293	321.828	64.502	-14.230
362.397	81.254	-13.949	333.058	102.186	-14.293	321.990	63.989	-14.214
362.487	81.057	-13.980	333.118	101.718	-14.267	322.121	63.676	-14.246
362.620	80.702	-13.975	333.159	101.385	-14.326	322.301	63.168	-14.231
362.736	80.355	-13.969	333.202	100.934	-14.197	322.415	62.787	-14.231
362.808	80.087	-14.000	333.269	100.548	-14.282	322.566	62.323	-14.263
362.944	79.705	-13.961	333.317	100.192	-14.265	322.727	61.927	-14.248
363.059	79.351	-13.956	333.377	99.700	-14.239	322.869	61.470	-14.233
363.153	79.031	-13.953	333.419	99.372	-14.267	323.013	61.024	-14.185
363.260	78.696	-13.932	333.483	98.906	-14.198	323.172	60.648	-14.202
363.355	78.364	-13.928	333.527	98.538	-14.254	323.326	60.187	-14.200
363.431	78.104	-13.956	333.570	98.138	-14.188	323.455	59.779	-14.203
363.530	77.723	-13.918	333.602	97.679	-14.209	323.618	59.315	-14.186
363.632	77.415	-13.931	333.650	97.339	-14.191	323.759	58.920	-14.203
363.716	77.174	-13.944	333.699	96.863	-14.151	323.903	58.457	-14.186
363.832	76.804	-13.938	333.732	96.521	-14.194	324.060	58.024	-14.204
363.936	76.470	-13.950	333.786	96.080	-14.141	324.215	57.627	-14.171
364.008	76.207	-13.950	333.823	95.664	-14.149	324.364	57.157	-14.172
364.137	75.803	-13.925	333.872	95.316	-14.162	324.525	56.736	-14.157
364.232	75.496	-13.921	333.922	94.842	-14.153	324.668	56.336	-14.172
364.326	75.168	-13.918	333.962	94.500	-14.180	324.814	55.930	-14.237
364.442	74.817	-13.881	334.018	94.052	-14.158	324.961	55.448	-14.156
364.537	74.511	-13.908	334.025	93.654	-14.151	325.107	55.043	-14.223
364.622	74.175	-13.921	334.097	93.270	-14.162	325.272	54.633	-14.173
364.729	73.833	-13.899	334.124	92.848	-14.186	325.419	54.153	-14.176
364.814	73.538	-13.911	334.182	92.505	-14.183	325.583	53.725	-14.158
364.915	73.240	-13.956	334.231	92.040	-14.174	325.716	53.389	-14.158
365.014	72.898	-13.918	334.272	91.668	-14.202	325.882	52.898	-14.192
365.108	72.595	-13.946	334.327	91.258	-14.180	326.000	52.510	-14.158
365.202	72.297	-13.943	334.371	90.845	-14.205	326.156	52.080	-14.208
365.289	71.929	-13.922	334.423	90.468	-14.185	326.319	51.643	-14.159
365.385	71.629	-13.918	334.462	90.020	-14.192	326.449	51.198	-14.192
365.471	71.323	-13.898	334.511	89.669	-14.174	326.612	50.764	-14.144
365.578	70.998	-13.907	334.575	89.238	-14.199	326.762	50.428	-14.145
365.672	70.632	-13.904	334.602	88.838	-14.192	326.932	49.880	-14.145
365.757	70.287	-13.885	334.663	88.432	-14.188	327.045	49.537	-14.145
365.883	69.942	-13.863	334.709	88.008	-14.212	327.214	49.079	-14.177
365.975	69.653	-13.924	334.759	87.627	-14.193	327.357	48.670	-14.160
366.060	69.320	-13.936	334.824	87.185	-14.186	327.480	48.229	-14.145
366.159	68.994	-13.929	334.866	86.820	-14.213	327.649	47.791	-14.176
366.243	68.705	-13.942	334.921	86.425	-14.222	327.792	47.413	-14.160
366.329	68.408	-13.954	334.957	85.972	-14.200	327.952	46.912	-14.144
366.418	68.045	-13.931	335.009	85.603	-14.180	328.092	46.562	-14.161
366.502	67.764	-13.944	335.037	85.142	-14.172	328.273	46.091	-14.144
366.571	67.457	-13.924	335.097	84.783	-14.168	328.403	45.684	-14.177
366.669	67.111	-13.917	335.144	84.319	-14.161	328.528	45.254	-14.160
366.754	66.791	-13.930	335.196	83.944	-14.171	328.696	44.833	-14.161
366.858	66.475	-13.910	335.241	83.543	-14.135	328.838	44.455	-14.145
366.955	66.125	-13.873	335.303	83.122	-14.161	328.988	43.962	-14.145
367.075	65.786	-13.918	335.347	82.746	-14.155	329.157	43.593	-14.146
367.180	65.470	-13.897	335.374	82.300	-14.148	329.336	43.169	-14.130
367.286	65.133	-13.907	335.434	81.926	-14.175	329.466	42.741	-14.163
367.362	64.813	-13.904	335.480	81.510	-14.168	329.603	42.297	-14.097
367.456	64.510	-13.932	335.534	81.109	-14.147	329.768	41.884	-14.163
367.545	64.168	-13.878	335.569	80.717	-14.157	329.902	41.504	-14.130
367.621	63.888	-13.907	335.622	80.297	-14.167	330.052	41.005	-14.131
367.698	63.582	-13.902	335.673	79.920	-14.147	330.221	40.647	-14.130
367.798	63.201	-13.863	335.711	79.473	-14.155	330.410	40.188	-14.100
367.863	62.929	-13.877	335.763	79.090	-14.166	330.522	39.795	-14.131
367.967	62.614	-13.857	335.800	78.651	-14.143	330.685	39.375	-14.082
368.054	62.268	-13.836	335.872	78.251	-14.153	330.841	38.939	-14.131
368.150	61.939	-13.863	335.916	77.874	-14.148	330.979	38.516	-14.065
368.264	61.616	-13.858	335.969	77.430	-14.158	331.118	38.101	-14.082
368.387	61.265	-13.869	336.003	77.069	-14.137	331.278	37.695	-14.097
368.490	60.937	-13.880	336.058	76.608	-14.146	331.457	37.284	-14.082
368.568	60.623	-13.875	336.120	76.223	-14.141	331.606	36.831	-14.083
368.665	60.277	-13.870	336.174	75.822	-14.150	331.767	36.430	-14.066
368.732	60.003	-13.882	336.220	75.421	-14.174	331.924	36.024	-14.115
368.819	59.672	-13.861	336.280	75.024	-14.140	332.069	35.559	-14.065
368.900	59.331	-13.822	336.326	74.599	-14.133	332.192	35.178	-14.049
368.957	59.087	-13.820	336.368	74.194	-14.097	332.369	34.741	-14.065
369.043	58.729	-13.831	336.432	73.780	-14.153	332.503	34.363	-14.064
369.133	58.379	-13.808	336.486	73.363	-14.101	332.679	33.887	-14.051
369.199	58.122	-13.821	336.538	72.967	-14.143	332.849	33.492	-14.049
369.311	57.773	-13.849	336.583	72.581	-14.136	332.988	33.129	-14.096
369.408	57.456	-13.843	336.635	72.137	-14.116	333.149	32.641	-14.080
369.511	57.094	-13.887	336.681	71.745	-14.140	333.272	32.289	-14.064
369.624	56.772	-13.882	336.724	71.315	-14.104	333.442	31.799	-14.063
369.711	56.413	-13.893	336.779	70.900	-14.113	333.556	31.437	-14.062
369.807	56.114	-13.888	336.832	70.516	-14.123	333.724	30.997	-14.063
369.885	55.798	-13.882	336.867	70.088	-14.133	333.902	30.589	-14.047
369.971	55.439	-13.863	336.920	69.717	-14.112	334.053	30.198	-14.077
370.031	55.192	-13.858	336.954	69.276	-14.153	334.231	29.734	-14.062
370.110	54.838	-13.852	337.002	68.873	-14.145	334.344	29.392	-14.062
370.190	54.499	-13.845	337.053	68.452	-14.126	334.514	28.879	-14.092
370.247	54.226	-13.843	337.090	68.043	-14.134	334.629	28.518	-14.059
370.325	53.889	-13.838	337.161	67.660	-14.145	334.789	28.074	-14.043
370.423	53.540	-13.830	337.187	67.215	-14.138	334.939	27.662	-14.074
370.506	53.254	-13.844	337.251	66.806	-14.132	335.126	27.269	-14.073
370.610	52.898	-13.887	337.276	66.393	-14.126	335.313	26.797	-14.043
370.708	52.558	-13.879	337.349	65.977	-14.136	335.443	26.448	-14.075
370.820	52.247	-13.907	337.392	65.565	-14.131	335.605	25.958	-14.057
370.906	51.895	-13.887	337.455	65.148	-14.125	335.736	25.592	-14.057
371.003	51.571	-13.882	337.500	64.749	-14.181	335.881	25.136	-14.038
371.090	51.263	-13.861	337.552	64.336	-14.130	336.020	24.734	-14.054
371.159	50.918	-13.840	337.623	63.921	-14.140	336.208	24.341	-14.023
371.237	50.596	-13.835	337.669	63.536	-14.164	336.393	23.884	-14.024
371.305	50.297	-13.815	337.713	63.092	-14.128	336.536	23.492	-14.037
371.377	49.992	-13.792	337.784	62.715	-14.139	336.695	23.080	-14.022
371.454	49.634	-13.787	337.812	62.260	-14.100	336.843	22.704	-14.055
371.529	49.367	-13.784	337.883	61.839	-14.141	336.989	22.258	-13.972
371.616	49.001	-13.795	337.946	61.454	-14.105	337.128	21.800	-14.020
371.713	48.664	-13.820	337.980	61.027	-14.115	337.289	21.427	-14.002
371.779	48.360	-13.802	338.052	60.649	-14.125	337.458	21.016	-13.970
371.893	48.002	-13.828	338.097	60.173	-14.088	337.635	20.556	-13.987
371.982	47.678	-13.836	338.152	59.793	-14.065	337.804	20.188	-13.986
372.075	47.367	-13.834	338.205	59.373	-14.076	337.944	19.770	-14.001
372.163	47.013	-13.844	338.249	58.949	-14.039	338.078	19.347	-13.998
372.251	46.697	-13.822	338.295	58.542	-14.063	338.218	18.938	-13.984
372.329	46.345	-13.816	338.356	58.112	-14.027	338.399	18.480	-13.934
372.417	46.063	-13.794	338.393	57.720	-14.067	338.531	18.112	-13.933
372.494	45.712	-13.758	338.436	57.268	-14.030	338.717	17.642	-13.903
372.553	45.384	-13.754	338.489	56.908	-14.072	338.894	17.289	-13.949
372.615	45.110	-13.716	338.562	56.492	-14.081	339.052	16.841	-13.996
372.701	44.753	-13.728	338.587	56.063	-14.045	339.185	16.451	-13.994
372.776	44.495	-13.756	338.650	55.671	-14.100	339.316	16.094	-13.993
372.837	44.128	-13.750	338.685	55.227	-14.079	339.478	15.601	-13.944
372.933	43.786	-13.776	338.748	54.820	-14.105	339.609	15.244	-13.944
373.009	43.519	-13.772	338.810	54.412	-14.099	339.778	14.808	-13.944
373.087	43.144	-13.799	338.852	54.039	-14.096	339.973	14.408	-13.928
373.192	42.815	-13.808	338.926	53.606	-14.104	340.150	13.991	-13.975
373.260	42.549	-13.820	338.959	53.196	-14.115	340.291	13.593	-13.958
373.363	42.176	-13.832	339.023	52.787	-14.139	340.422	13.266	-13.958
373.443	41.850	-13.825	339.076	52.374	-14.119	340.584	12.738	-13.940
373.520	41.508	-13.821	339.120	51.953	-14.144	340.707	12.378	-13.923
373.598	41.229	-13.815	339.183	51.575	-14.138	340.867	11.985	-13.905
373.667	40.897	-13.763	339.226	51.132	-14.102	341.052	11.537	-13.906
373.735	40.555	-13.775	339.290	50.723	-14.126	341.220	11.161	-13.936
373.815	40.258	-13.736	339.342	50.326	-14.107	341.407	10.726	-13.936
373.885	39.906	-13.714	339.397	49.894	-14.084	341.536	10.402	-13.968
373.961	39.632	-13.742	339.432	49.503	-14.094	341.690	9.895	-13.933
374.030	39.296	-13.752	339.485	49.065	-14.073	341.804	9.537	-13.932
374.117	38.939	-13.762	339.548	48.689	-14.098	341.955	9.144	-13.899
374.184	38.681	-13.806	339.602	48.243	-14.076	342.123	8.702	-13.899
374.263	38.305	-13.800	339.637	47.836	-14.055	342.282	8.312	-13.882
374.351	37.960	-13.809	339.716	47.460	-14.051	342.504	7.894	-13.882
374.409	37.716	-13.806	339.753	46.992	-14.059	342.634	7.542	-13.945
374.504	37.365	-13.832	339.824	46.629	-14.039	342.795	7.132	-13.926
374.575	37.010	-13.810	339.850	46.186	-14.033	342.918	6.718	-13.941
374.660	36.728	-13.821	339.931	45.786	-14.059	343.051	6.318	-13.877
374.728	36.400	-13.833	339.965	45.410	-14.038	343.247	5.852	-13.892
374.800	36.100	-13.777	340.028	44.943	-14.063	343.353	5.491	-13.842
374.867	35.760	-13.790	340.090	44.596	-14.058	343.557	5.074	-13.810
374.953	35.423	-13.770	340.126	44.122	-14.067	343.749	4.713	-13.890
375.014	35.114	-13.733	340.189	43.751	-14.092	343.910	4.304	-13.872
375.082	34.794	-13.744	340.250	43.295	-14.057	344.041	3.905	-13.903
375.170	34.440	-13.721	340.305	42.907	-14.065	344.183	3.513	-13.885
375.248	34.119	-13.716	340.355	42.535	-14.078	344.317	3.103	-13.818
375.333	33.824	-13.759	340.410	42.081	-14.055	344.475	2.679	-13.835
375.386	33.507	-13.736	340.473	41.712	-14.081	344.636	2.246	-13.753
375.473	33.133	-13.747	340.536	41.252	-14.074	344.812	1.910	-13.801
375.540	32.867	-13.759	340.580	40.868	-14.069	344.998	1.476	-13.831
375.619	32.552	-13.752	340.652	40.431	-14.078	345.147	1.119	-13.861
375.724	32.168	-13.762	340.687	40.038	-14.057	345.288	0.701	-13.876
375.774	31.892	-13.742	340.758	39.632	-14.037	345.413	0.277	-13.825
375.843	31.535	-13.785	340.795	39.208	-14.014	345.580	-0.125	-13.826
375.922	31.218	-13.777	340.865	38.796	-14.026	345.705	-0.536	-13.743
375.980	30.926	-13.743	340.911	38.378	-13.987	345.873	-0.923	-13.743
376.067	30.552	-13.753	340.963	37.951	-13.999	346.094	-1.333	-13.806
376.130	30.254	-13.714	341.027	37.565	-14.022	346.253	-1.711	-13.789
376.187	29.932	-13.743	341.070	37.113	-13.955	346.411	-2.134	-13.835
376.275	29.563	-13.721	341.132	36.738	-13.982	346.554	-2.536	-13.785
376.344	29.263	-13.699	341.178	36.298	-13.974	346.667	-2.865	-13.784
376.420	28.953	-13.727	341.246	35.889	-13.988	346.810	-3.330	-13.765
376.501	28.605	-13.687	341.312	35.498	-13.979	346.934	-3.720	-13.685
376.569	28.267	-13.667	341.353	35.045	-13.976	347.127	-4.080	-13.731
376.654	27.972	-13.711	341.416	34.688	-14.001	347.349	-4.523	-13.762
376.707	27.641	-13.687	341.461	34.200	-13.995	347.497	-4.864	-13.794
376.776	27.303	-13.698	341.522	33.862	-14.021	347.658	-5.307	-13.776
376.834	27.022	-13.726	341.576	33.358	-14.000	347.762	-5.673	-13.758
376.904	26.692	-13.704	341.620	33.020	-14.025	347.913	-6.107	-13.756
377.000	26.317	-13.730	341.701	32.618	-14.050	348.029	-6.493	-13.690
377.042	26.040	-13.725	341.745	32.170	-14.045	348.169	-6.866	-13.704
377.119	25.712	-13.751	341.807	31.799	-14.040	348.400	-7.286	-13.719
377.190	25.358	-13.729	341.860	31.357	-14.050	348.558	-7.658	-13.734
377.239	25.046	-13.741	341.886	30.988	-14.044	348.770	-8.100	-13.750
377.317	24.711	-13.767	341.967	30.514	-14.069	348.894	-8.457	-13.730
377.388	24.401	-13.743	341.993	30.151	-14.032	348.999	-8.830	-13.712
377.437	24.083	-13.757	342.082	29.730	-14.074	349.150	-9.259	-13.709
377.550	23.718	-13.783	342.101	29.329	-14.020	349.246	-9.592	-13.677
377.585	23.414	-13.728	342.171	28.871	-14.031	349.415	-10.000	-13.673
377.653	23.111	-13.771	342.226	28.492	-14.008	349.618	-10.419	-13.704
377.733	22.757	-13.732	342.287	28.064	-14.004	349.813	-10.827	-13.656
377.784	22.463	-13.711	342.351	27.663	-14.028	350.026	-11.246	-13.672
377.878	22.137	-13.739	342.402	27.267	-14.009	350.112	-11.575	-13.684
377.931	21.804	-13.683	342.458	26.782	-14.017	350.255	-12.011	-13.665
378.000	21.460	-13.695	342.529	26.434	-13.965	350.350	-12.336	-13.695
378.078	21.137	-13.689	342.572	25.978	-13.992	350.466	-12.773	-13.597
378.130	20.837	-13.666	342.663	25.609	-13.969	350.669	-13.176	-13.658
378.217	20.463	-13.677	342.715	25.134	-13.982	350.872	-13.537	-13.657
378.258	20.163	-13.673	342.771	24.749	-13.957	351.068	-13.952	-13.577
378.328	19.856	-13.682	342.839	24.357	-14.001	351.251	-14.324	-13.672
378.424	19.497	-13.707	342.894	23.939	-13.978	351.341	-14.725	-13.619
378.456	19.196	-13.657	342.947	23.520	-13.989	351.516	-15.124	-13.636
378.543	18.869	-13.698	343.009	23.099	-13.984	351.595	-15.457	-13.631
378.621	18.539	-13.692	343.055	22.711	-13.976	351.729	-15.907	-13.533
378.673	18.226	-13.702	343.115	22.250	-13.973	351.921	-16.244	-13.613
378.750	17.883	-13.697	343.161	21.892	-13.965	352.127	-16.665	-13.514
378.810	17.584	-13.691	343.231	21.459	-14.009	352.346	-17.086	-13.580
378.871	17.262	-13.684	343.276	21.057	-13.939	352.469	-17.427	-13.623
378.966	16.903	-13.680	343.356	20.638	-13.997	352.621	-17.867	-13.525
378.982	16.603	-13.659	343.384	20.235	-13.927	352.734	-18.219	-13.618
379.079	16.317	-13.651	343.472	19.799	-13.969	352.858	-18.607	-13.566
379.148	15.960	-13.661	343.518	19.406	-13.931	352.963	-18.997	-13.549
379.172	15.636	-13.625	343.561	18.978	-13.958	353.149	-19.395	-13.577
379.260	15.306	-13.634	343.633	18.601	-13.936	353.344	-19.768	-13.527
379.329	14.984	-13.612	343.669	18.146	-13.945	353.538	-20.190	-13.607
379.380	14.661	-13.622	343.740	17.728	-13.925	353.707	-20.597	-13.570
379.431	14.325	-13.634	343.795	17.323	-13.933	353.820	-20.950	-13.570
379.492	13.986	-13.596	343.857	16.852	-13.897	353.952	-21.339	-13.598
379.588	13.635	-13.653	343.901	16.495	-13.891	354.049	-21.704	-13.561
379.629	13.327	-13.617	344.000	16.028	-13.917	354.199	-22.129	-13.561
379.700	12.967	-13.625	344.025	15.690	-13.912	354.395	-22.531	-13.541
379.777	12.664	-13.684	344.124	15.206	-13.937	354.579	-22.879	-13.511
379.819	12.362	-13.678	344.158	14.871	-13.917	354.782	-23.310	-13.603
379.887	12.020	-13.658	344.229	14.413	-13.928	354.923	-23.666	-13.552
379.965	11.694	-13.715	344.265	13.998	-13.936	355.037	-24.068	-13.615
380.008	11.424	-13.740	344.318	13.586	-13.916	355.162	-24.460	-13.560
380.076	11.064	-13.689	344.381	13.142	-13.941	355.239	-24.825	-13.529
380.117	10.744	-13.685	344.442	12.803	-13.967	355.416	-25.212	-13.574
380.170	10.473	-13.692	344.486	12.303	-13.932	355.619	-25.585	-13.508
380.257	10.108	-13.734	344.530	11.970	-13.956	355.804	-25.983	-13.540
380.271	9.779	-13.684	344.620	11.526	-13.936	356.026	-26.402	-13.567
380.341	9.486	-13.661	344.629	11.104	-13.929	356.139	-26.730	-13.534
380.419	9.149	-13.655	344.735	10.713	-13.971	356.279	-27.128	-13.581
380.443	8.843	-13.650	344.744	10.306	-13.902	356.395	-27.524	-13.543
380.522	8.467	-13.613	344.824	9.863	-13.929	356.482	-27.890	-13.496
380.582	8.175	-13.608	344.869	9.485	-13.922	356.686	-28.319	-13.523
380.633	7.876	-13.617	344.930	9.051	-13.918	356.852	-28.611	-13.490
380.712	7.484	-13.580	344.968	8.647	-13.924	357.073	-29.065	-13.584
380.745	7.170	-13.559	345.046	8.236	-13.922	357.260	-29.469	-13.548
380.823	6.886	-13.615	345.083	7.790	-13.868	357.364	-29.809	-13.562
380.892	6.519	-13.595	345.153	7.406	-13.909	357.514	-30.214	-13.559
380.916	6.206	-13.590	345.216	6.962	-13.904	357.619	-30.545	-13.540
381.012	5.886	-13.646	345.252	6.546	-13.881	357.733	-30.936	-13.507
381.063	5.617	-13.656	345.349	6.156	-13.909	357.946	-31.341	-13.519
381.113	5.280	-13.668	345.377	5.718	-13.840	358.130	-31.666	-13.547
381.183	4.891	-13.647	345.466	5.295	-13.912	358.369	-32.107	-13.579
381.235	4.652	-13.686	345.501	4.919	-13.859	358.528	-32.478	-13.528
381.276	4.361	-13.682	345.581	4.469	-13.855	358.616	-32.871	-13.541
381.345	3.957	-13.662	345.626	4.078	-13.880	358.785	-33.306	-13.503
381.370	3.702	-13.655	345.689	3.639	-13.843	358.872	-33.612	-13.515
381.404	3.430	-13.662	345.733	3.241	-13.867	359.020	-33.953	-13.485
381.481	3.066	-13.659	345.804	2.863	-13.909	359.240	-34.333	-13.516
381.487	2.766	-13.623	345.831	2.414	-13.872	359.461	-34.682	-13.511
381.557	2.465	-13.631	345.884	2.006	-13.881	359.683	-35.158	-13.509
381.616	2.161	-13.659	345.974	1.583	-13.890	359.805	-35.463	-13.522
381.641	1.837	-13.589	345.983	1.148	-13.823	359.892	-35.827	-13.504
381.702	1.491	-13.552	346.072	0.777	-13.863	360.043	-36.240	-13.469
381.743	1.217	-13.610	346.108	0.353	-13.840	360.173	-36.552	-13.497
381.795	0.901	-13.556	346.153	-0.089	-13.835	360.378	-36.994	-13.431
381.873	0.549	-13.520	346.223	-0.423	-13.844	360.598	-37.360	-13.430
381.879	0.235	-13.547	346.260	-0.942	-13.823	360.782	-37.685	-13.458
381.941	-0.058	-13.507	346.313	-1.280	-13.833	360.969	-38.152	-13.456
382.018	-0.409	-13.503	346.394	-1.730	-13.826	361.064	-38.448	-13.484
382.032	-0.693	-13.515	346.411	-2.161	-13.805	361.187	-38.825	-13.433
382.112	-1.013	-13.505	346.492	-2.572	-13.799	361.302	-39.232	-13.400
382.180	-1.332	-13.548	346.554	-2.970	-13.856	361.468	-39.528	-13.459
382.203	-1.618	-13.544	346.589	-3.387	-13.774	361.681	-39.971	-13.439
382.274	-1.977	-13.489	346.661	-3.800	-13.844	361.900	-40.327	-13.409
382.343	-2.274	-13.563	346.705	-4.217	-13.808	362.075	-40.635	-13.454
382.375	-2.544	-13.574	346.767	-4.647	-13.833	362.227	-41.109	-13.450
382.427	-2.897	-13.551	346.829	-5.026	-13.827	362.321	-41.405	-13.479
382.478	-3.224	-13.593	346.874	-5.498	-13.822	362.445	-41.798	-13.395
382.528	-3.450	-13.604	346.954	-5.876	-13.816	362.604	-42.179	-13.442
382.572	-3.833	-13.565	346.990	-6.304	-13.826	362.778	-42.471	-13.454
382.606	-4.176	-13.576	347.035	-6.726	-13.788	363.010	-42.930	-13.433
382.620	-4.409	-13.587	347.123	-7.110	-13.831	363.193	-43.273	-13.435
382.717	-4.785	-13.579	347.134	-7.584	-13.791	363.360	-43.603	-13.463
382.732	-5.105	-13.591	347.204	-7.988	-13.834	363.458	-44.037	-13.458
382.747	-5.368	-13.570	347.250	-8.400	-13.825	363.588	-44.349	-13.456
382.817	-5.728	-13.579	347.302	-8.852	-13.807	363.739	-44.736	-13.417
382.832	-6.019	-13.558	347.356	-9.228	-13.844	363.914	-45.108	-13.466
382.856	-6.303	-13.554	347.410	-9.677	-13.824	364.098	-45.423	-13.493
382.908	-6.663	-13.563	347.453	-10.058	-13.820	364.356	-45.876	-13.395
382.924	-6.948	-13.541	347.508	-10.500	-13.858	364.513	-46.211	-13.442
382.956	-7.238	-13.522	347.534	-10.925	-13.822	364.653	-46.549	-13.422
383.008	-7.590	-13.532	347.607	-11.352	-13.830	364.732	-46.951	-13.419
383.024	-7.891	-13.509	347.659	-11.743	-13.840	364.863	-47.278	-13.447
383.074	-8.181	-13.520	347.714	-12.182	-13.818	365.049	-47.626	-13.470
383.125	-8.517	-13.531	347.767	-12.587	-13.828	365.233	-48.007	-13.473
383.142	-8.826	-13.477	347.830	-13.042	-13.790	365.479	-48.353	-13.455
383.174	-9.094	-13.456	347.867	-13.478	-13.768	365.666	-48.782	-13.416
383.253	-9.460	-13.482	347.936	-13.824	-13.810	365.788	-49.133	-13.433
383.268	-9.738	-13.460	347.983	-14.328	-13.772	365.929	-49.496	-13.380
